hp_kW,age,make_model,Gears,Gearing_Type,price
110.0,0.0,Opel Astra,6.0,Automatic,25140
110.0,0.0,Opel Astra,6.0,Automatic,24990
110.0,0.0,Opel Astra,6.0,Automatic,24990
110.0,0.0,Opel Astra,6.0,Automatic,24979
110.0,0.0,Opel Astra,6.0,Automatic,24960
110.0,0.0,Opel Astra,6.0,Automatic,24940
110.0,0.0,Opel Astra,6.0,Automatic,24790
110.0,0.0,Opel Astra,6.0,Automatic,24989
147.0,0.0,Opel Astra,6.0,Automatic,24950
110.0,0.0,Opel Astra,6.0,Automatic,24890
110.0,0.0,Opel Astra,6.0,Automatic,24790
110.0,0.0,Opel Astra,6.0,Automatic,24860
110.0,0.0,Opel Astra,6.0,Automatic,24750
110.0,0.0,Opel Astra,6.0,Automatic,24690
110.0,0.0,Opel Astra,6.0,Automatic,24590
100.0,0.0,Opel Astra,6.0,Automatic,24645
100.0,0.0,Opel Astra,6.0,Automatic,24565
147.0,0.0,Opel Astra,6.0,Automatic,24535
100.0,0.0,Opel Astra,6.0,Automatic,24535
110.0,0.0,Opel Astra,6.0,Automatic,24390
110.0,0.0,Opel Astra,6.0,Automatic,24390
100.0,0.0,Opel Astra,6.0,Automatic,24195
147.0,0.0,Opel Astra,6.0,Automatic,24195
110.0,0.0,Opel Astra,6.0,Automatic,24490
100.0,0.0,Opel Astra,6.0,Automatic,24195
110.0,0.0,Opel Astra,6.0,Automatic,23990
110.0,0.0,Opel Astra,6.0,Automatic,21900
100.0,0.0,Opel Astra,6.0,Automatic,21900
110.0,0.0,Opel Astra,6.0,Automatic,21845
110.0,0.0,Opel Astra,6.0,Automatic,21834
100.0,0.0,Opel Astra,6.0,Automatic,21815
110.0,0.0,Opel Astra,6.0,Automatic,21815
110.0,0.0,Opel Astra,6.0,Automatic,21715
110.0,0.0,Opel Astra,6.0,Automatic,21658
110.0,0.0,Opel Astra,6.0,Automatic,21480
110.0,0.0,Opel Astra,6.0,Automatic,21450
110.0,0.0,Opel Astra,6.0,Automatic,21745
110.0,0.0,Opel Astra,6.0,Automatic,21490
100.0,0.0,Opel Astra,6.0,Automatic,21445
100.0,0.0,Opel Astra,6.0,Automatic,21360
147.0,0.0,Opel Astra,6.0,Automatic,23990
110.0,0.0,Opel Astra,6.0,Automatic,21334
100.0,0.0,Opel Astra,6.0,Automatic,21300
110.0,0.0,Opel Astra,6.0,Automatic,21005
110.0,0.0,Opel Astra,6.0,Automatic,20989
110.0,0.0,Opel Astra,6.0,Automatic,23940
110.0,0.0,Opel Astra,6.0,Automatic,23940
110.0,0.0,Opel Astra,6.0,Automatic,23940
110.0,0.0,Opel Astra,6.0,Automatic,23940
110.0,0.0,Opel Astra,6.0,Automatic,23845
110.0,0.0,Opel Astra,6.0,Automatic,23740
110.0,0.0,Opel Astra,6.0,Automatic,23640
110.0,0.0,Opel Astra,6.0,Automatic,23625
110.0,0.0,Opel Astra,6.0,Automatic,23755
77.0,0.0,Opel Astra,6.0,Automatic,23620
100.0,0.0,Opel Astra,6.0,Automatic,23600
110.0,0.0,Opel Astra,6.0,Automatic,23595
110.0,0.0,Opel Astra,6.0,Automatic,20685
110.0,0.0,Opel Astra,6.0,Automatic,20663
110.0,0.0,Opel Astra,6.0,Automatic,23580
110.0,0.0,Opel Astra,6.0,Automatic,20640
110.0,0.0,Opel Astra,6.0,Automatic,20640
110.0,0.0,Opel Astra,6.0,Automatic,20605
110.0,0.0,Opel Astra,6.0,Automatic,20295
110.0,0.0,Opel Astra,6.0,Automatic,20590
100.0,0.0,Opel Astra,6.0,Automatic,20185
100.0,0.0,Opel Astra,6.0,Automatic,19990
110.0,0.0,Opel Astra,6.0,Automatic,19960
110.0,0.0,Opel Astra,6.0,Automatic,20295
110.0,0.0,Opel Astra,6.0,Automatic,19990
110.0,0.0,Opel Astra,6.0,Automatic,19940
110.0,0.0,Opel Astra,6.0,Automatic,19940
110.0,0.0,Opel Astra,6.0,Automatic,19940
110.0,0.0,Opel Astra,6.0,Automatic,20980
110.0,0.0,Opel Astra,6.0,Automatic,23505
147.0,0.0,Opel Astra,6.0,Automatic,23520
110.0,0.0,Opel Astra,6.0,Automatic,23550
110.0,0.0,Opel Astra,6.0,Automatic,19940
101.0,0.0,Opel Astra,6.0,Automatic,23499
110.0,0.0,Opel Astra,6.0,Automatic,23490
110.0,0.0,Opel Astra,6.0,Automatic,23490
100.0,0.0,Opel Astra,6.0,Automatic,23465
100.0,0.0,Opel Astra,6.0,Automatic,23435
100.0,0.0,Opel Astra,6.0,Automatic,23400
100.0,0.0,Opel Astra,6.0,Automatic,23400
100.0,0.0,Opel Astra,6.0,Automatic,23390
100.0,0.0,Opel Astra,6.0,Automatic,23290
110.0,0.0,Opel Astra,6.0,Automatic,23200
147.0,0.0,Opel Astra,6.0,Automatic,23150
100.0,0.0,Opel Astra,6.0,Automatic,23130
110.0,0.0,Opel Astra,6.0,Automatic,22995
110.0,0.0,Opel Astra,6.0,Automatic,22989
110.0,0.0,Opel Astra,6.0,Automatic,22839
110.0,0.0,Opel Astra,6.0,Automatic,22815
110.0,0.0,Opel Astra,6.0,Automatic,22950
110.0,0.0,Opel Astra,6.0,Automatic,22900
110.0,0.0,Opel Astra,6.0,Automatic,22690
100.0,0.0,Opel Astra,6.0,Automatic,22655
110.0,0.0,Opel Astra,6.0,Automatic,22615
110.0,0.0,Opel Astra,6.0,Automatic,22590
100.0,0.0,Opel Astra,6.0,Automatic,22555
100.0,0.0,Opel Astra,6.0,Automatic,22490
110.0,0.0,Opel Astra,6.0,Automatic,22490
110.0,0.0,Opel Astra,6.0,Automatic,22475
100.0,0.0,Opel Astra,6.0,Automatic,22185
100.0,0.0,Opel Astra,6.0,Automatic,22405
100.0,0.0,Opel Astra,6.0,Automatic,22290
100.0,0.0,Opel Astra,6.0,Automatic,22285
110.0,0.0,Opel Astra,6.0,Automatic,22275
110.0,0.0,Opel Astra,6.0,Automatic,21990
110.0,0.0,Opel Astra,6.0,Automatic,19940
110.0,0.0,Opel Astra,6.0,Automatic,19940
110.0,0.0,Opel Astra,6.0,Automatic,19499
110.0,0.0,Opel Astra,6.0,Automatic,19934
110.0,0.0,Opel Astra,6.0,Automatic,19490
110.0,0.0,Opel Astra,6.0,Automatic,19495
110.0,0.0,Opel Astra,6.0,Automatic,19480
110.0,0.0,Opel Astra,6.0,Automatic,19495
110.0,0.0,Opel Astra,6.0,Automatic,19940
110.0,0.0,Opel Astra,6.0,Automatic,19480
77.0,0.0,Opel Astra,5.0,Manual,16073
77.0,0.0,Opel Astra,5.0,Manual,15999
77.0,0.0,Opel Astra,5.0,Manual,15990
66.0,0.0,Opel Astra,5.0,Manual,15990
66.0,0.0,Opel Astra,5.0,Manual,15990
66.0,0.0,Opel Astra,6.0,Manual,15990
66.0,0.0,Opel Astra,5.0,Manual,15990
66.0,0.0,Opel Astra,5.0,Manual,15990
77.0,0.0,Opel Astra,5.0,Manual,15990
77.0,0.0,Opel Astra,5.0,Manual,16500
66.0,0.0,Opel Astra,5.0,Manual,16080
66.0,0.0,Opel Astra,5.0,Manual,16900
92.0,0.0,Opel Astra,6.0,Manual,16900
100.0,0.0,Opel Astra,6.0,Manual,16900
66.0,0.0,Opel Astra,5.0,Manual,16895
92.0,0.0,Opel Astra,6.0,Manual,16899
77.0,0.0,Opel Astra,5.0,Manual,16995
66.0,0.0,Opel Astra,5.0,Manual,17445
81.0,0.0,Opel Astra,6.0,Manual,16990
77.0,0.0,Opel Astra,5.0,Manual,16977
92.0,0.0,Opel Astra,6.0,Manual,17438
92.0,0.0,Opel Astra,6.0,Manual,17415
77.0,0.0,Opel Astra,5.0,Manual,17400
70.0,0.0,Opel Astra,6.0,Manual,16990
81.0,0.0,Opel Astra,6.0,Manual,17800
92.0,0.0,Opel Astra,6.0,Manual,17790
66.0,0.0,Opel Astra,5.0,Manual,17790
77.0,0.0,Opel Astra,5.0,Manual,17714
100.0,0.0,Opel Astra,6.0,Manual,17500
81.0,0.0,Opel Astra,6.0,Manual,17740
78.0,0.0,Opel Astra,5.0,Manual,17714
81.0,0.0,Opel Astra,6.0,Manual,17800
78.0,0.0,Opel Astra,5.0,Manual,17714
81.0,0.0,Opel Astra,6.0,Manual,17690
81.0,0.0,Opel Astra,6.0,Manual,17690
66.0,0.0,Opel Astra,5.0,Manual,17690
77.0,0.0,Opel Astra,5.0,Manual,17678
85.0,0.0,Opel Astra,6.0,Manual,17600
77.0,0.0,Opel Astra,5.0,Manual,17590
66.0,0.0,Opel Astra,5.0,Manual,17575
81.0,0.0,Opel Astra,6.0,Manual,17500
77.0,0.0,Opel Astra,5.0,Manual,17570
81.0,0.0,Opel Astra,6.0,Manual,17560
81.0,0.0,Opel Astra,6.0,Manual,17559
81.0,0.0,Opel Astra,6.0,Manual,17500
92.0,0.0,Opel Astra,6.0,Manual,17490
66.0,0.0,Opel Astra,5.0,Manual,17490
66.0,0.0,Opel Astra,6.0,Manual,17490
92.0,0.0,Opel Astra,6.0,Manual,17490
77.0,0.0,Opel Astra,5.0,Manual,17490
77.0,0.0,Opel Astra,5.0,Manual,17490
77.0,0.0,Opel Astra,5.0,Manual,17490
66.0,0.0,Opel Astra,5.0,Manual,17450
77.0,0.0,Opel Astra,5.0,Manual,17450
77.0,0.0,Opel Astra,5.0,Manual,16990
77.0,0.0,Opel Astra,5.0,Manual,16990
92.0,0.0,Opel Astra,6.0,Manual,17475
66.0,0.0,Opel Astra,6.0,Manual,16990
66.0,0.0,Opel Astra,5.0,Manual,16990
92.0,0.0,Opel Astra,6.0,Manual,16990
77.0,0.0,Opel Astra,5.0,Manual,16990
66.0,0.0,Opel Astra,5.0,Manual,16990
92.0,0.0,Opel Astra,6.0,Manual,16990
77.0,0.0,Opel Astra,5.0,Manual,16990
77.0,0.0,Opel Astra,5.0,Manual,16990
81.0,0.0,Opel Astra,6.0,Manual,16990
81.0,0.0,Opel Astra,6.0,Manual,16990
77.0,0.0,Opel Astra,5.0,Manual,16990
66.0,0.0,Opel Astra,5.0,Manual,17450
66.0,0.0,Opel Astra,5.0,Manual,16990
66.0,0.0,Opel Astra,5.0,Manual,16990
77.0,0.0,Opel Astra,5.0,Manual,16990
77.0,0.0,Opel Astra,5.0,Manual,16977
77.0,0.0,Opel Astra,5.0,Manual,16989
66.0,0.0,Opel Astra,5.0,Manual,16977
66.0,0.0,Opel Astra,5.0,Manual,17400
77.0,0.0,Opel Astra,5.0,Manual,17390
66.0,0.0,Opel Astra,5.0,Manual,17390
81.0,0.0,Opel Astra,6.0,Manual,17390
77.0,0.0,Opel Astra,5.0,Manual,17330
77.0,0.0,Opel Astra,5.0,Manual,17350
78.0,0.0,Opel Astra,5.0,Manual,17190
77.0,0.0,Opel Astra,5.0,Manual,17275
66.0,0.0,Opel Astra,5.0,Manual,17105
81.0,0.0,Opel Astra,6.0,Manual,17290
92.0,0.0,Opel Astra,6.0,Manual,17038
92.0,0.0,Opel Astra,6.0,Manual,17015
92.0,0.0,Opel Astra,6.0,Manual,17000
100.0,0.0,Opel Astra,6.0,Manual,16996
77.0,0.0,Opel Astra,5.0,Manual,16873
110.0,0.0,Opel Astra,6.0,Manual,16999
92.0,0.0,Opel Astra,6.0,Manual,16800
78.0,0.0,Opel Astra,6.0,Manual,16839
77.0,0.0,Opel Astra,5.0,Manual,16866
66.0,0.0,Opel Astra,6.0,Manual,16890
77.0,0.0,Opel Astra,5.0,Manual,16799
77.0,0.0,Opel Astra,5.0,Manual,16790
66.0,0.0,Opel Astra,5.0,Manual,16790
77.0,0.0,Opel Astra,5.0,Manual,16772
77.0,0.0,Opel Astra,5.0,Manual,16617
77.0,0.0,Opel Astra,6.0,Manual,16580
77.0,0.0,Opel Astra,5.0,Manual,16500
77.0,0.0,Opel Astra,5.0,Manual,16500
77.0,0.0,Opel Astra,5.0,Manual,16500
81.0,0.0,Opel Astra,6.0,Manual,16488
66.0,0.0,Opel Astra,6.0,Manual,16490
66.0,0.0,Opel Astra,5.0,Manual,16490
77.0,0.0,Opel Astra,5.0,Manual,16489
78.0,0.0,Opel Astra,5.0,Manual,16464
67.0,0.0,Opel Astra,6.0,Manual,16390
77.0,0.0,Opel Astra,5.0,Manual,16389
77.0,0.0,Opel Astra,5.0,Manual,16360
66.0,0.0,Opel Astra,5.0,Manual,16390
77.0,0.0,Opel Astra,5.0,Manual,16344
66.0,0.0,Opel Astra,5.0,Manual,16290
66.0,0.0,Opel Astra,5.0,Manual,16390
66.0,0.0,Opel Astra,5.0,Manual,16080
66.0,0.0,Opel Astra,5.0,Manual,16190
81.0,0.0,Opel Astra,6.0,Manual,15974
77.0,0.0,Opel Astra,5.0,Manual,15899
66.0,0.0,Opel Astra,5.0,Manual,16280
77.0,0.0,Opel Astra,5.0,Manual,15953
92.0,0.0,Opel Astra,6.0,Manual,15862
66.0,0.0,Opel Astra,5.0,Manual,15500
81.0,0.0,Opel Astra,6.0,Manual,15816
67.0,0.0,Opel Astra,6.0,Manual,15590
66.0,0.0,Opel Astra,5.0,Manual,15700
77.0,0.0,Opel Astra,5.0,Manual,15622
81.0,0.0,Opel Astra,6.0,Manual,15500
92.0,0.0,Opel Astra,6.0,Manual,15490
66.0,0.0,Opel Astra,5.0,Manual,15455
66.0,0.0,Opel Astra,5.0,Manual,15488
77.0,0.0,Opel Astra,5.0,Manual,17990
110.0,0.0,Opel Astra,6.0,Manual,17877
77.0,0.0,Opel Astra,5.0,Manual,17950
110.0,0.0,Opel Astra,6.0,Manual,17880
110.0,0.0,Opel Astra,6.0,Manual,17877
66.0,0.0,Opel Astra,5.0,Manual,17890
77.0,0.0,Opel Astra,6.0,Manual,17889
92.0,0.0,Opel Astra,6.0,Manual,18190
92.0,0.0,Opel Astra,6.0,Manual,18190
92.0,0.0,Opel Astra,6.0,Manual,18190
77.0,0.0,Opel Astra,5.0,Manual,18190
66.0,0.0,Opel Astra,5.0,Manual,18135
92.0,0.0,Opel Astra,6.0,Manual,18100
77.0,0.0,Opel Astra,5.0,Manual,18590
81.0,0.0,Opel Astra,6.0,Manual,18750
81.0,0.0,Opel Astra,6.0,Manual,18190
77.0,0.0,Opel Astra,5.0,Manual,18758
92.0,0.0,Opel Astra,6.0,Manual,18440
77.0,0.0,Opel Astra,5.0,Manual,18990
92.0,0.0,Opel Astra,6.0,Manual,18490
92.0,0.0,Opel Astra,6.0,Manual,18400
77.0,0.0,Opel Astra,5.0,Manual,18450
77.0,0.0,Opel Astra,5.0,Manual,18950
147.0,0.0,Opel Astra,6.0,Manual,18990
147.0,0.0,Opel Astra,6.0,Manual,18990
92.0,0.0,Opel Astra,6.0,Manual,18989
110.0,0.0,Opel Astra,6.0,Manual,18940
110.0,0.0,Opel Astra,6.0,Manual,18940
92.0,0.0,Opel Astra,6.0,Manual,18903
70.0,0.0,Opel Astra,6.0,Manual,18890
77.0,0.0,Opel Astra,5.0,Manual,18890
81.0,0.0,Opel Astra,6.0,Manual,18890
81.0,0.0,Opel Astra,6.0,Manual,18890
77.0,0.0,Opel Astra,5.0,Manual,18990
110.0,0.0,Opel Astra,6.0,Manual,18890
100.0,0.0,Opel Astra,6.0,Manual,18890
81.0,0.0,Opel Astra,6.0,Manual,18990
147.0,0.0,Opel Astra,6.0,Manual,18990
92.0,0.0,Opel Astra,6.0,Manual,18980
92.0,0.0,Opel Astra,6.0,Manual,18980
92.0,0.0,Opel Astra,6.0,Manual,18980
92.0,0.0,Opel Astra,6.0,Manual,18980
92.0,0.0,Opel Astra,6.0,Manual,18988
92.0,0.0,Opel Astra,6.0,Manual,18980
77.0,0.0,Opel Astra,5.0,Manual,18980
66.0,0.0,Opel Astra,5.0,Manual,18980
92.0,0.0,Opel Astra,6.0,Manual,18979
77.0,0.0,Opel Astra,5.0,Manual,18979
110.0,0.0,Opel Astra,6.0,Manual,18965
77.0,0.0,Opel Astra,6.0,Manual,18980
92.0,0.0,Opel Astra,6.0,Manual,18965
76.0,0.0,Opel Astra,5.0,Manual,18950
92.0,0.0,Opel Astra,6.0,Manual,18950
77.0,0.0,Opel Astra,6.0,Manual,18950
110.0,0.0,Opel Astra,6.0,Manual,18380
77.0,0.0,Opel Astra,5.0,Manual,18380
77.0,0.0,Opel Astra,5.0,Manual,18370
92.0,0.0,Opel Astra,6.0,Manual,18355
110.0,0.0,Opel Astra,6.0,Manual,18338
77.0,0.0,Opel Astra,5.0,Manual,18305
92.0,0.0,Opel Astra,6.0,Manual,18300
77.0,0.0,Opel Astra,5.0,Manual,18300
81.0,0.0,Opel Astra,6.0,Manual,18290
81.0,0.0,Opel Astra,6.0,Manual,18290
81.0,0.0,Opel Astra,6.0,Manual,18260
110.0,0.0,Opel Astra,6.0,Manual,18238
100.0,0.0,Opel Astra,6.0,Manual,18300
110.0,0.0,Opel Astra,6.0,Manual,18225
77.0,0.0,Opel Astra,5.0,Manual,18190
92.0,0.0,Opel Astra,6.0,Manual,18890
92.0,0.0,Opel Astra,6.0,Manual,18790
92.0,0.0,Opel Astra,6.0,Manual,18850
92.0,0.0,Opel Astra,6.0,Manual,18830
77.0,0.0,Opel Astra,6.0,Manual,18798
77.0,0.0,Opel Astra,5.0,Manual,18790
77.0,0.0,Opel Astra,5.0,Manual,18790
92.0,0.0,Opel Astra,6.0,Manual,18790
92.0,0.0,Opel Astra,6.0,Manual,18990
77.0,0.0,Opel Astra,5.0,Manual,18990
92.0,0.0,Opel Astra,6.0,Manual,18990
77.0,0.0,Opel Astra,5.0,Manual,18990
92.0,0.0,Opel Astra,6.0,Manual,18990
66.0,0.0,Opel Astra,5.0,Manual,18990
66.0,0.0,Opel Astra,5.0,Manual,18990
66.0,0.0,Opel Astra,5.0,Manual,18990
66.0,0.0,Opel Astra,5.0,Manual,18990
92.0,0.0,Opel Astra,6.0,Manual,18990
66.0,0.0,Opel Astra,5.0,Manual,18990
77.0,0.0,Opel Astra,5.0,Manual,18525
77.0,0.0,Opel Astra,5.0,Manual,18500
92.0,0.0,Opel Astra,6.0,Manual,18500
92.0,0.0,Opel Astra,6.0,Manual,18950
66.0,0.0,Opel Astra,5.0,Manual,18490
92.0,0.0,Opel Astra,6.0,Manual,18490
92.0,0.0,Opel Astra,6.0,Manual,18490
92.0,0.0,Opel Astra,6.0,Manual,18490
147.0,0.0,Opel Astra,6.0,Manual,18490
77.0,0.0,Opel Astra,5.0,Manual,18490
81.0,0.0,Opel Astra,6.0,Manual,18480
66.0,0.0,Opel Astra,5.0,Manual,18490
92.0,0.0,Opel Astra,6.0,Manual,18490
92.0,0.0,Opel Astra,6.0,Manual,18480
92.0,0.0,Opel Astra,6.0,Manual,18480
92.0,0.0,Opel Astra,6.0,Manual,18480
81.0,0.0,Opel Astra,6.0,Manual,18450
92.0,0.0,Opel Astra,6.0,Manual,18749
92.0,0.0,Opel Astra,6.0,Manual,18690
92.0,0.0,Opel Astra,6.0,Manual,18725
92.0,0.0,Opel Astra,6.0,Manual,18690
66.0,0.0,Opel Astra,5.0,Manual,18690
77.0,0.0,Opel Astra,5.0,Manual,18690
92.0,0.0,Opel Astra,5.0,Manual,18690
66.0,0.0,Opel Astra,5.0,Manual,18690
81.0,0.0,Opel Astra,6.0,Manual,18690
77.0,0.0,Opel Astra,5.0,Manual,18690
77.0,0.0,Opel Astra,5.0,Manual,18683
77.0,0.0,Opel Astra,5.0,Manual,18610
77.0,0.0,Opel Astra,5.0,Manual,18683
81.0,0.0,Opel Astra,6.0,Manual,18640
81.0,0.0,Opel Astra,6.0,Manual,18660
77.0,0.0,Opel Astra,5.0,Manual,18099
92.0,0.0,Opel Astra,6.0,Manual,18097
92.0,0.0,Opel Astra,6.0,Manual,18090
78.0,0.0,Opel Astra,5.0,Manual,18064
92.0,0.0,Opel Astra,6.0,Manual,18096
110.0,0.0,Opel Astra,6.0,Manual,18000
92.0,0.0,Opel Astra,6.0,Manual,18070
77.0,0.0,Opel Astra,5.0,Manual,18070
77.0,0.0,Opel Astra,5.0,Manual,17930
92.0,0.0,Opel Astra,6.0,Manual,17992
77.0,0.0,Opel Astra,5.0,Manual,18000
77.0,0.0,Opel Astra,5.0,Manual,17990
66.0,0.0,Opel Astra,5.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17950
92.0,0.0,Opel Astra,6.0,Manual,17940
92.0,0.0,Opel Astra,6.0,Manual,17925
81.0,0.0,Opel Astra,6.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17890
77.0,0.0,Opel Astra,5.0,Manual,17890
92.0,0.0,Opel Astra,6.0,Manual,17900
77.0,0.0,Opel Astra,5.0,Manual,17990
77.0,0.0,Opel Astra,5.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17980
92.0,0.0,Opel Astra,6.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17990
81.0,0.0,Opel Astra,6.0,Manual,17990
110.0,0.0,Opel Astra,6.0,Manual,17980
77.0,0.0,Opel Astra,5.0,Manual,17990
77.0,0.0,Opel Astra,5.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17850
92.0,0.0,Opel Astra,6.0,Manual,17824
77.0,0.0,Opel Astra,5.0,Manual,17990
77.0,0.0,Opel Astra,6.0,Manual,17990
81.0,0.0,Opel Astra,6.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17990
147.0,0.0,Opel Astra,6.0,Manual,17990
81.0,0.0,Opel Astra,6.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17990
77.0,0.0,Opel Astra,5.0,Manual,17990
92.0,0.0,Opel Astra,6.0,Manual,17990
77.0,0.0,Opel Astra,5.0,Manual,17990
110.0,0.0,Opel Astra,6.0,Manual,17980
92.0,0.0,Opel Astra,6.0,Manual,17950
77.0,0.0,Opel Astra,5.0,Manual,17970
92.0,0.0,Opel Astra,6.0,Manual,17975
110.0,0.0,Opel Astra,6.0,Manual,17970
66.0,0.0,Opel Astra,5.0,Manual,17980
66.0,3.0,Opel Corsa,6.0,Automatic,7700
66.0,3.0,Opel Corsa,6.0,Automatic,9590
66.0,1.0,Opel Corsa,5.0,Automatic,10600
66.0,3.0,Opel Corsa,6.0,Automatic,10950
66.0,1.0,Opel Corsa,6.0,Automatic,12250
66.0,2.0,Opel Corsa,5.0,Automatic,11490
66.0,3.0,Opel Corsa,6.0,Automatic,10990
66.0,3.0,Opel Corsa,6.0,Automatic,10490
66.0,1.0,Opel Corsa,5.0,Automatic,12390
66.0,1.0,Opel Corsa,6.0,Automatic,12450
66.0,3.0,Opel Corsa,5.0,Automatic,12950
66.0,1.0,Opel Corsa,6.0,Automatic,12990
66.0,1.0,Opel Corsa,6.0,Automatic,12860
66.0,2.0,Opel Corsa,6.0,Automatic,12900
66.0,1.0,Opel Corsa,6.0,Automatic,12900
66.0,1.0,Opel Corsa,6.0,Automatic,12900
66.0,1.0,Opel Corsa,6.0,Automatic,13576
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,3.0,Opel Corsa,5.0,Automatic,13150
66.0,3.0,Opel Corsa,6.0,Automatic,13200
66.0,1.0,Opel Corsa,5.0,Automatic,13580
66.0,2.0,Opel Corsa,6.0,Automatic,13123
66.0,0.0,Opel Corsa,6.0,Automatic,13450
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,2.0,Opel Corsa,6.0,Automatic,13490
66.0,3.0,Opel Corsa,5.0,Automatic,13650
66.0,0.0,Opel Corsa,6.0,Automatic,13690
66.0,3.0,Opel Corsa,5.0,Automatic,13450
66.0,1.0,Opel Corsa,6.0,Automatic,13430
66.0,1.0,Opel Corsa,5.0,Automatic,13440
66.0,0.0,Opel Corsa,6.0,Automatic,13324
51.0,1.0,Opel Corsa,6.0,Automatic,13400
66.0,0.0,Opel Corsa,6.0,Automatic,13300
66.0,1.0,Opel Corsa,6.0,Automatic,13290
66.0,1.0,Opel Corsa,6.0,Automatic,13290
66.0,1.0,Opel Corsa,6.0,Automatic,13290
66.0,1.0,Opel Corsa,6.0,Automatic,13290
66.0,1.0,Opel Corsa,6.0,Automatic,13290
66.0,0.0,Opel Corsa,6.0,Automatic,13288
66.0,2.0,Opel Corsa,6.0,Automatic,13290
66.0,2.0,Opel Corsa,6.0,Automatic,13290
66.0,0.0,Opel Corsa,6.0,Automatic,13288
66.0,0.0,Opel Corsa,6.0,Automatic,13250
66.0,0.0,Opel Corsa,6.0,Automatic,13663
66.0,0.0,Opel Corsa,6.0,Automatic,13250
66.0,1.0,Opel Corsa,5.0,Automatic,13280
66.0,1.0,Opel Corsa,6.0,Automatic,13650
66.0,1.0,Opel Corsa,6.0,Automatic,13650
66.0,1.0,Opel Corsa,5.0,Automatic,13625
66.0,0.0,Opel Corsa,6.0,Automatic,13663
66.0,3.0,Opel Corsa,6.0,Automatic,13600
66.0,2.0,Opel Corsa,5.0,Automatic,13650
66.0,2.0,Opel Corsa,6.0,Automatic,13590
66.0,1.0,Opel Corsa,6.0,Automatic,13650
66.0,3.0,Opel Corsa,5.0,Automatic,13585
66.0,1.0,Opel Corsa,6.0,Automatic,13590
66.0,1.0,Opel Corsa,6.0,Automatic,13590
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,0.0,Opel Corsa,6.0,Automatic,13490
66.0,1.0,Opel Corsa,6.0,Automatic,13590
66.0,1.0,Opel Corsa,6.0,Automatic,13590
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,0.0,Opel Corsa,6.0,Automatic,13480
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,1.0,Opel Corsa,6.0,Automatic,13550
66.0,1.0,Opel Corsa,6.0,Automatic,13470
66.0,1.0,Opel Corsa,6.0,Automatic,13470
66.0,1.0,Opel Corsa,5.0,Automatic,13470
66.0,2.0,Opel Corsa,5.0,Automatic,13455
66.0,1.0,Opel Corsa,6.0,Automatic,13450
66.0,1.0,Opel Corsa,6.0,Automatic,13480
66.0,0.0,Opel Corsa,6.0,Automatic,13524
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,1.0,Opel Corsa,6.0,Automatic,13500
66.0,3.0,Opel Corsa,6.0,Automatic,13500
66.0,0.0,Opel Corsa,5.0,Automatic,13500
66.0,1.0,Opel Corsa,6.0,Automatic,13500
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,1.0,Opel Corsa,5.0,Automatic,13490
66.0,1.0,Opel Corsa,5.0,Automatic,13490
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,1.0,Opel Corsa,5.0,Automatic,13490
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,1.0,Opel Corsa,6.0,Automatic,13490
66.0,1.0,Opel Corsa,6.0,Automatic,12990
66.0,0.0,Opel Corsa,6.0,Automatic,13050
66.0,1.0,Opel Corsa,5.0,Automatic,12999
66.0,1.0,Opel Corsa,5.0,Automatic,12990
66.0,1.0,Opel Corsa,5.0,Automatic,12990
66.0,1.0,Opel Corsa,6.0,Automatic,12999
66.0,1.0,Opel Corsa,6.0,Automatic,12990
66.0,1.0,Opel Corsa,6.0,Automatic,12990
66.0,1.0,Opel Corsa,6.0,Automatic,12990
66.0,1.0,Opel Corsa,6.0,Automatic,12990
